target,task,model,fold,r2,rmse,mae,estimator
PictureNamingScore,picnicScene,demographics,4,-0.019358992830761812,3.0765190411987824,2.0880861430942033,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic,0,0.050122280881990444,2.2441524217131636,1.6275262111950448,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic,1,0.21465169533098782,2.3248625602691617,1.6799375676105157,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic,2,0.2824467841439732,2.467929330193952,1.7841706107503024,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic,3,0.3845698778375174,2.101577406481951,1.594691883222562,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic,4,0.2582806401329244,2.624314230702983,1.8017865543471518,RandomForestRegressor
PictureNamingScore,picnicScene,acoustic,0,-0.05591383331117217,2.3660980631806083,1.7552494840865964,RandomForestRegressor
PictureNamingScore,picnicScene,acoustic,1,0.1017637726181645,2.4863451233180895,1.828028332479636,RandomForestRegressor
PictureNamingScore,picnicScene,acoustic,2,0.24042874861364127,2.5391591428931615,1.8506958522795827,RandomForestRegressor
PictureNamingScore,picnicScene,acoustic,3,0.2860604231894287,2.263532555116982,1.6568630138550915,RandomForestRegressor
PictureNamingScore,picnicScene,acoustic,4,0.13544962021871665,2.8332909930094705,1.8956371730580632,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic+acoustic,0,0.027044585344722205,2.27125015497942,1.6507399344977216,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic+acoustic,1,0.23308427010739963,2.2974176387899523,1.6802759664653262,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic+acoustic,2,0.2970263950424481,2.442728340459187,1.767987509470294,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic+acoustic,3,0.3990338916036432,2.076734638212174,1.560516794035977,RandomForestRegressor
PictureNamingScore,picnicScene,linguistic+acoustic,4,0.2575868402744801,2.625541327742572,1.7753573488878611,RandomForestRegressor
PictureNamingScore,picnicScene,full,0,0.030312258756123533,2.267432947341004,1.6466529375474621,RandomForestRegressor
PictureNamingScore,picnicScene,full,1,0.2356366072818512,2.2935914874284036,1.681081917180393,RandomForestRegressor
PictureNamingScore,picnicScene,full,2,0.2992028999384504,2.4389438940867523,1.7636431896995735,RandomForestRegressor
PictureNamingScore,picnicScene,full,3,0.39966816509895053,2.0756384320714085,1.5588370575880222,RandomForestRegressor
PictureNamingScore,picnicScene,full,4,0.24782128887583565,2.642752831268313,1.7897403752761571,RandomForestRegressor
PictureNamingScore,journaling,baseline,0,-0.036173173867841024,2.3438762178105077,1.7768462117582653,DummyRegressor
PictureNamingScore,journaling,baseline,1,-1.418990660972952e-06,2.6234116117721613,1.9445474100028408,DummyRegressor
PictureNamingScore,journaling,baseline,2,-0.00022937397203648402,2.9137713184893426,2.060194374101704,DummyRegressor
PictureNamingScore,journaling,baseline,3,-0.00022805227569988595,2.679202449714539,1.8117935293327962,DummyRegressor
PictureNamingScore,journaling,baseline,4,-0.020465952072139526,3.078189040261049,2.0778182264397906,DummyRegressor
PictureNamingScore,journaling,demographics,0,-0.1699766605133337,2.490617867688812,1.9056005301965855,RandomForestRegressor
PictureNamingScore,journaling,demographics,1,0.05163580766170739,2.554781144968943,1.894772164031325,RandomForestRegressor
PictureNamingScore,journaling,demographics,2,0.07232797974521021,2.806098365439699,2.0211409209216513,RandomForestRegressor
PictureNamingScore,journaling,demographics,3,0.10047939741548939,2.54074789114046,1.8314571753988713,RandomForestRegressor
PictureNamingScore,journaling,demographics,4,-0.019358992830761812,3.0765190411987824,2.0880861430942033,RandomForestRegressor
PictureNamingScore,journaling,linguistic,0,-0.07418959485522603,2.386486439263601,1.739806297957557,RandomForestRegressor
PictureNamingScore,journaling,linguistic,1,0.04482186101560881,2.5639427019110492,1.848147168186111,RandomForestRegressor
PictureNamingScore,journaling,linguistic,2,0.1577062789007999,2.6738524828571575,1.9972575877546912,RandomForestRegressor
PictureNamingScore,journaling,linguistic,3,0.1694625640446551,2.441381350661667,1.7733378748898798,RandomForestRegressor
PictureNamingScore,journaling,linguistic,4,0.08385977896514707,2.916600884618299,2.0008713420870645,RandomForestRegressor
PictureNamingScore,journaling,acoustic,0,-0.08813683284797813,2.401929498758557,1.8278167109463401,RandomForestRegressor
PictureNamingScore,journaling,acoustic,1,0.015947814714188935,2.6024068500277755,1.9418960463819714,RandomForestRegressor
PictureNamingScore,journaling,acoustic,2,0.10222449301583736,2.7605113572701647,1.9881616121136618,RandomForestRegressor
PictureNamingScore,journaling,acoustic,3,0.06719166243507146,2.587332393665745,1.7983142610341614,RandomForestRegressor
PictureNamingScore,journaling,acoustic,4,-0.024394732412147624,3.084108841373348,2.102736750500177,RandomForestRegressor
PictureNamingScore,journaling,linguistic+acoustic,0,-0.041455020595269954,2.349842526679749,1.7202220458882684,RandomForestRegressor
PictureNamingScore,journaling,linguistic+acoustic,1,0.08655134594408209,2.5073109565048735,1.8466402367118033,RandomForestRegressor
PictureNamingScore,journaling,linguistic+acoustic,2,0.19912573591883664,2.607280945741769,1.9596440782087032,RandomForestRegressor
PictureNamingScore,journaling,linguistic+acoustic,3,0.1784879161287164,2.428080014751466,1.752117513506678,RandomForestRegressor
PictureNamingScore,journaling,linguistic+acoustic,4,0.06952583861161776,2.9393289142698498,1.9828028419168742,RandomForestRegressor
PictureNamingScore,journaling,full,0,-0.030991517883310005,2.3380082884008604,1.716449812910036,RandomForestRegressor
PictureNamingScore,journaling,full,1,0.08825914034177784,2.5049660108612013,1.8442855666236515,RandomForestRegressor
PictureNamingScore,journaling,full,2,0.20576827269855713,2.596445898728859,1.9448493219233647,RandomForestRegressor
PictureNamingScore,journaling,full,3,0.17823248359445742,2.4284574665508605,1.750753137246184,RandomForestRegressor
PictureNamingScore,journaling,full,4,0.07464120983459555,2.931238157266474,1.9818014728374838,RandomForestRegressor
SemanticFluencyScore,cookieTheft,baseline,0,-0.008312000047947965,5.884249108813683,4.6744220163909285,DummyRegressor
SemanticFluencyScore,cookieTheft,baseline,1,-0.0013606744149325944,5.628365745917383,4.470666383250079,DummyRegressor
SemanticFluencyScore,cookieTheft,baseline,2,-0.005396918933277206,5.261358941491973,4.303298857703003,DummyRegressor
SemanticFluencyScore,cookieTheft,baseline,3,-0.017437658588599803,5.964465363589154,4.632862931028821,DummyRegressor
SemanticFluencyScore,cookieTheft,baseline,4,-0.00020776913201547842,5.652503567894628,4.510619427717874,DummyRegressor
SemanticFluencyScore,cookieTheft,demographics,0,-0.021975310267592585,5.923982736861909,4.710583022096674,RandomForestRegressor
SemanticFluencyScore,cookieTheft,demographics,1,0.0479360943149858,5.488075732035396,4.295907099110139,RandomForestRegressor
SemanticFluencyScore,cookieTheft,demographics,2,0.05828406991019486,5.092008440285974,4.063958523877084,RandomForestRegressor
SemanticFluencyScore,cookieTheft,demographics,3,0.042591867074728285,5.785836714549305,4.394339725500616,RandomForestRegressor
SemanticFluencyScore,cookieTheft,demographics,4,0.039237862640086885,5.539922294509778,4.372677092476249,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic,0,0.14308205656948958,5.424543556763769,4.189222156976384,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic,1,0.13126697891099048,5.24240066727297,4.117293594948198,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic,2,0.11176367914494434,4.945308855421531,4.003508124583357,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic,3,0.13134186772295176,5.511147844161255,4.269536729211516,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic,4,0.12632973080189436,5.282864989282075,4.077072076364024,RandomForestRegressor
SemanticFluencyScore,cookieTheft,acoustic,0,0.1327663459696451,5.457096626847841,4.298632565313933,RandomForestRegressor
SemanticFluencyScore,cookieTheft,acoustic,1,0.04438297649022238,5.498306988617996,4.461805554541145,RandomForestRegressor
SemanticFluencyScore,cookieTheft,acoustic,2,0.10762456937589004,4.956817833908082,4.072426767452497,RandomForestRegressor
SemanticFluencyScore,cookieTheft,acoustic,3,0.10628782461822062,5.5900598036676445,4.291752791882465,RandomForestRegressor
SemanticFluencyScore,cookieTheft,acoustic,4,0.07966656161892527,5.422110125922083,4.224528146644209,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic+acoustic,0,0.1548505439515755,5.387165781448225,4.167809075422475,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic+acoustic,1,0.17264934912639662,5.1160155031339,4.068041175931652,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic+acoustic,2,0.15521686783030342,4.822827994977799,3.95322830936154,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic+acoustic,3,0.1434432697119341,5.472624907879031,4.196161811248021,RandomForestRegressor
SemanticFluencyScore,cookieTheft,linguistic+acoustic,4,0.14753468943009618,5.218360653767327,4.031511246130497,RandomForestRegressor
SemanticFluencyScore,cookieTheft,full,0,0.16992550421157038,5.33890406988938,4.144197358154006,RandomForestRegressor
SemanticFluencyScore,cookieTheft,full,1,0.1696412114544602,5.125307642816109,4.087034042205425,RandomForestRegressor
SemanticFluencyScore,cookieTheft,full,2,0.16801339764187406,4.786161210999401,3.9301942496895457,RandomForestRegressor
SemanticFluencyScore,cookieTheft,full,3,0.14724319475795766,5.460472368091748,4.180489141737931,RandomForestRegressor
SemanticFluencyScore,cookieTheft,full,4,0.14983096473345991,5.21132759746197,4.025608570414753,RandomForestRegressor
SemanticFluencyScore,picnicScene,baseline,0,-0.008312000047947965,5.884249108813683,4.6744220163909285,DummyRegressor
SemanticFluencyScore,picnicScene,baseline,1,-0.0013606744149325944,5.628365745917383,4.470666383250079,DummyRegressor
SemanticFluencyScore,picnicScene,baseline,2,-0.005396918933277206,5.261358941491973,4.303298857703003,DummyRegressor
SemanticFluencyScore,picnicScene,baseline,3,-0.017437658588599803,5.964465363589154,4.632862931028821,DummyRegressor
SemanticFluencyScore,picnicScene,baseline,4,-0.00020776913201547842,5.652503567894628,4.510619427717874,DummyRegressor
SemanticFluencyScore,picnicScene,demographics,0,-0.021975310267592585,5.923982736861909,4.710583022096674,RandomForestRegressor
SemanticFluencyScore,picnicScene,demographics,1,0.0479360943149858,5.488075732035396,4.295907099110139,RandomForestRegressor
SemanticFluencyScore,picnicScene,demographics,2,0.05828406991019486,5.092008440285974,4.063958523877084,RandomForestRegressor
SemanticFluencyScore,picnicScene,demographics,3,0.042591867074728285,5.785836714549305,4.394339725500616,RandomForestRegressor
SemanticFluencyScore,picnicScene,demographics,4,0.039237862640086885,5.539922294509778,4.372677092476249,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic,0,0.16996760321182292,5.338768681213528,4.111168088155092,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic,1,0.13790131531268957,5.222344732280686,4.147587114703115,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic,2,0.10377780970340866,4.967490013862519,4.041777328996465,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic,3,0.12023493951901354,5.546269541410561,4.332169757814258,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic,4,0.16276640595763303,5.171530095574608,4.122429940044247,RandomForestRegressor
SemanticFluencyScore,picnicScene,acoustic,0,0.13919229565613533,5.436841284411936,4.222939959300625,RandomForestRegressor
SemanticFluencyScore,picnicScene,acoustic,1,0.04748732813084655,5.489369013207798,4.407792354154888,RandomForestRegressor
SemanticFluencyScore,picnicScene,acoustic,2,0.12757713877610777,4.901089970758636,3.975069659144828,RandomForestRegressor
SemanticFluencyScore,picnicScene,acoustic,3,0.08223540919910965,5.664782838534488,4.350578505462915,RandomForestRegressor
SemanticFluencyScore,picnicScene,acoustic,4,0.11491868237648517,5.3172529417734875,4.212757803095382,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic+acoustic,0,0.19825377289948587,5.247011846955166,4.070037163487947,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic+acoustic,1,0.16419432340097218,5.142090354872812,4.138886397321789,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic+acoustic,2,0.1454829756662006,4.850533586170122,3.9768139305399033,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic+acoustic,3,0.14757354474089313,5.459414597765755,4.203043071984126,RandomForestRegressor
SemanticFluencyScore,picnicScene,linguistic+acoustic,4,0.21159929580722026,5.018445765730894,4.012518697419769,RandomForestRegressor
SemanticFluencyScore,picnicScene,full,0,0.2075813744001318,5.216400403294277,4.052433867013229,RandomForestRegressor
SemanticFluencyScore,picnicScene,full,1,0.17809675820909987,5.099145355953596,4.104358103528329,RandomForestRegressor
SemanticFluencyScore,picnicScene,full,2,0.1577447676057554,4.815606757087248,3.9554458075822527,RandomForestRegressor
SemanticFluencyScore,picnicScene,full,3,0.15395487487504578,5.438941410625448,4.2016861068970615,RandomForestRegressor
SemanticFluencyScore,picnicScene,full,4,0.21104528828808855,5.0202086817361575,4.010893896777351,RandomForestRegressor
SemanticFluencyScore,journaling,baseline,0,-0.008312000047947965,5.884249108813683,4.6744220163909285,DummyRegressor
SemanticFluencyScore,journaling,baseline,1,-0.0013606744149325944,5.628365745917383,4.470666383250079,DummyRegressor
SemanticFluencyScore,journaling,baseline,2,-0.005396918933277206,5.261358941491973,4.303298857703003,DummyRegressor
SemanticFluencyScore,journaling,baseline,3,-0.017437658588599803,5.964465363589154,4.632862931028821,DummyRegressor
SemanticFluencyScore,journaling,baseline,4,-0.00020776913201547842,5.652503567894628,4.510619427717874,DummyRegressor
SemanticFluencyScore,journaling,demographics,0,-0.021975310267592585,5.923982736861909,4.710583022096674,RandomForestRegressor
SemanticFluencyScore,journaling,demographics,1,0.0479360943149858,5.488075732035396,4.295907099110139,RandomForestRegressor
SemanticFluencyScore,journaling,demographics,2,0.05828406991019486,5.092008440285974,4.063958523877084,RandomForestRegressor
SemanticFluencyScore,journaling,demographics,3,0.042591867074728285,5.785836714549305,4.394339725500616,RandomForestRegressor
SemanticFluencyScore,journaling,demographics,4,0.039237862640086885,5.539922294509778,4.372677092476249,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic,0,0.05495842225239356,5.696643480146899,4.460494277249602,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic,1,0.08207590573015322,5.3887797096053065,4.287984593151116,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic,2,0.07899941405288513,5.035691423313249,4.08985610909367,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic,3,0.06942404877325326,5.704184041525676,4.33362151120372,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic,4,0.11285725553235537,5.323441499148776,4.1824661601880315,RandomForestRegressor
SemanticFluencyScore,journaling,acoustic,0,0.1401722716367102,5.433745650452436,4.160225714629712,RandomForestRegressor
SemanticFluencyScore,journaling,acoustic,1,0.05227551707058831,5.475554366951718,4.459902232718234,RandomForestRegressor
SemanticFluencyScore,journaling,acoustic,2,0.08053081226953918,5.031503121320659,4.1501290421738775,RandomForestRegressor
SemanticFluencyScore,journaling,acoustic,3,0.10380021973429254,5.597834228880993,4.251222896942912,RandomForestRegressor
SemanticFluencyScore,journaling,acoustic,4,0.10113461986163763,5.358497843552938,4.228722362251567,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic+acoustic,0,0.16127296830044924,5.366657783981897,4.14909206240601,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic+acoustic,1,0.13925052977192542,5.218256556447696,4.1951287689969075,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic+acoustic,2,0.13101804585987398,4.89141527213312,3.9477234719118743,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic+acoustic,3,0.13730309412047015,5.492204972759808,4.140236116802168,RandomForestRegressor
SemanticFluencyScore,journaling,linguistic+acoustic,4,0.19123198576490597,5.082854956191698,3.9914515226246734,RandomForestRegressor
SemanticFluencyScore,journaling,full,0,0.16309987327401165,5.3608098035362035,4.166024485436053,RandomForestRegressor
SemanticFluencyScore,journaling,full,1,0.15676598148857923,5.164890337369525,4.134441319557068,RandomForestRegressor
SemanticFluencyScore,journaling,full,2,0.14402080537081519,4.854681704108882,3.943121686727326,RandomForestRegressor
SemanticFluencyScore,journaling,full,3,0.14850795469566436,5.456421535975681,4.102836248616132,RandomForestRegressor
SemanticFluencyScore,journaling,full,4,0.19257988750647625,5.078617618738262,3.9775699279690175,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,baseline,0,-0.0012126424889700171,4.799779736769935,3.796259104541559,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,1,-0.0008404855420323099,4.624757090765,3.7398767137846742,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,2,-0.0026723048372929714,4.640653440206091,3.728349370836418,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,3,-0.004921435239882754,4.452287550315067,3.6047635620990146,DummyRegressor
PhonemicFluencyScore,cookieTheft,baseline,4,-0.0005280924844417445,4.711695490675737,3.671644170475077,DummyRegressor
PhonemicFluencyScore,cookieTheft,demographics,0,-0.03512620020037538,4.8803930062721035,3.8949677900862905,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,demographics,1,0.0011136999104582879,4.620239862962097,3.6598783351374595,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,demographics,2,-0.006355291120257345,4.649168583527014,3.752260720171459,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,demographics,3,-0.018410381513651597,4.482069219480729,3.6676611256911174,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,demographics,4,0.02050758902030736,4.661901670794137,3.605093996213039,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic,0,0.016383013464017493,4.7574162928536285,3.7384228585029575,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic,1,0.024799455547844684,4.565133286697895,3.6948272536821674,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic,2,-0.0011540229056723472,4.637138588188043,3.7361434560026505,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic,3,-0.007219051098907192,4.4573744186153395,3.6384771981591992,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic,4,0.05096157524747069,4.588856423222516,3.467560796490279,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,acoustic,0,0.02406604616155228,4.738799777847221,3.7653536719544873,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,acoustic,1,0.08219466114186658,4.428756311838072,3.624335366157364,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,acoustic,2,0.02947507455484666,4.565653767654582,3.6736151117388682,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,acoustic,3,0.03921726971791428,4.353411744277724,3.5780201421146676,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,acoustic,4,0.022524657410405546,4.65709907075611,3.5720796052514427,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic+acoustic,0,0.05071143435562131,4.673661670978429,3.6836406165075175,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic+acoustic,1,0.07204444127628562,4.45317829162294,3.6380207942887015,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic+acoustic,2,0.0322016588866727,4.559235902806664,3.6555128750834864,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic+acoustic,3,0.018737590483788202,4.39956492961512,3.5916769620777482,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,linguistic+acoustic,4,0.0662415826049606,4.551765044066425,3.475899132587739,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,full,0,0.05902576494927714,4.653149558327014,3.6623541413651304,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,full,1,0.07037376485479185,4.457185204605068,3.6313285895858796,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,full,2,0.030555337621009482,4.563112111990036,3.6520267737117873,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,full,3,0.02682939794679262,4.381387259025524,3.578942553007656,RandomForestRegressor
PhonemicFluencyScore,cookieTheft,full,4,0.07725669944278002,4.524837861490365,3.4591664457938043,RandomForestRegressor
PhonemicFluencyScore,picnicScene,baseline,0,-0.0012126424889700171,4.799779736769935,3.796259104541559,DummyRegressor
PhonemicFluencyScore,picnicScene,baseline,1,-0.0008404855420323099,4.624757090765,3.7398767137846742,DummyRegressor
PhonemicFluencyScore,picnicScene,baseline,2,-0.0026723048372929714,4.640653440206091,3.728349370836418,DummyRegressor
PhonemicFluencyScore,picnicScene,baseline,3,-0.004921435239882754,4.452287550315067,3.6047635620990146,DummyRegressor
PhonemicFluencyScore,picnicScene,baseline,4,-0.0005280924844417445,4.711695490675737,3.671644170475077,DummyRegressor
PhonemicFluencyScore,picnicScene,demographics,0,-0.03512620020037538,4.8803930062721035,3.8949677900862905,RandomForestRegressor
PhonemicFluencyScore,picnicScene,demographics,1,0.0011136999104582879,4.620239862962097,3.6598783351374595,RandomForestRegressor
PhonemicFluencyScore,picnicScene,demographics,2,-0.006355291120257345,4.649168583527014,3.752260720171459,RandomForestRegressor
PhonemicFluencyScore,picnicScene,demographics,3,-0.018410381513651597,4.482069219480729,3.6676611256911174,RandomForestRegressor
PhonemicFluencyScore,picnicScene,demographics,4,0.02050758902030736,4.661901670794137,3.605093996213039,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic,0,0.014962398118311349,4.760850566647771,3.7504052545800928,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic,1,0.011257098935906651,4.596721410762579,3.690493880125255,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic,2,-0.006240125948451691,4.648902555404329,3.7667774769634947,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic,3,0.044410739453284664,4.341629710889884,3.5157111434336703,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic,4,0.0328052856151958,4.632543740446722,3.576783303438531,RandomForestRegressor
PhonemicFluencyScore,picnicScene,acoustic,0,0.054022834303391276,4.665502991046548,3.7155871895282417,RandomForestRegressor
PhonemicFluencyScore,picnicScene,acoustic,1,0.05695642936707279,4.489235346635901,3.6225260326487145,RandomForestRegressor
PhonemicFluencyScore,picnicScene,acoustic,2,0.01623294437690348,4.5966958073456405,3.669219578728683,RandomForestRegressor
PhonemicFluencyScore,picnicScene,acoustic,3,0.027548759541616064,4.379767612694798,3.578700459006807,RandomForestRegressor
PhonemicFluencyScore,picnicScene,acoustic,4,0.05681028242860475,4.574694533043356,3.525756995793363,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic+acoustic,0,0.046218150867844865,4.684709573689518,3.7225998983354507,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic+acoustic,1,0.03314775723314578,4.545551148124163,3.658207040934049,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic+acoustic,2,0.03497725238692384,4.5526933870771975,3.684550430117962,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic+acoustic,3,0.053998885403232944,4.319793379140944,3.550462642511388,RandomForestRegressor
PhonemicFluencyScore,picnicScene,linguistic+acoustic,4,0.06679411755764464,4.550418131739036,3.4930581657241038,RandomForestRegressor
