Subject_ID,ADJ,ADP,ADV,AUX,AUX/VERB,CCONJ,DET,DET/NOUN,NOUN,NOUN/VERB,OPEN/CLOSED,PRON,PRON/NOUN,VERB,aoa_content,aoa_nouns,aoa_verbs,article_pause_contentword,average_word_length,avg_pause_duration,brunets_index,concr_content,concr_nouns,concr_verbs,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,eGeMAPS_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,eGeMAPS_F3amplitudeLogRelF0_sma3nz_stddevNorm,eGeMAPS_jitterLocal_sma3nz_amean,eGeMAPS_logRelF0-H1-A3_sma3nz_amean,eGeMAPS_loudness_sma3_amean,eGeMAPS_loudness_sma3_percentile20.0,eGeMAPS_mfcc3V_sma3nz_amean,eGeMAPS_mfcc3_sma3_amean,eGeMAPS_shimmerLocaldB_sma3nz_amean,eGeMAPS_slopeUV0-500_sma3nz_amean,eGeMAPS_slopeV0-500_sma3nz_amean,filler_word_ratio,freq_content,freq_nouns,freq_verbs,guirauds_statistic,honores_statistic,information_words,light_verb_ratio,mattr_10,mattr_30,n_pauses,n_words,nid_ratio,pause_rate,phonation_rate,speech_rate_phonemes,total_pause_duration
83,0.02579493835171965,0.10999351070733285,0.01854856154012545,0.05905256327060345,0.3446969696969697,0.0367726584468959,0.17245295262816351,0.7428571428571429,0.23128920614319706,1.378787878787879,0.8895752895752896,0.09187756867834734,0.3999999999999999,0.16926238373350633,4.534143937500001,4.414631428571429,4.667821969696969,1.5,3.850908500973394,0.7412500000000111,11.140623197627669,3.933053571428572,4.53332142857143,3.287518939393939,27.304447174072266,32.95777130126953,-0.9256653487682343,0.05532463826239105,21.9389066696167,0.8808680772781372,0.08284251391887659,5.511011242866516,4.059161305427551,1.341241180896759,0.0242148647084832,0.08928215131163589,0.033149470041098805,839.5640406162463,198.54208683473388,1688.9803550207964,6.43424096523993,1505.7728237009107,0.42634652822842306,0.25946969696969696,0.9367782945736443,0.8049745158002026,13.5,136.0,0.033149470041098805,0.2131950446557188,0.841103068280058,7.584719821377125,10.03500000000015
84,0.0381932433990545,0.1366597486452208,0.022080018448057098,0.05263461316730075,0.4117647058823529,0.0288827395364925,0.2088665974864522,0.8178571428571428,0.25469848956531765,2.0,0.812689393939394,0.09590107229332405,0.3821428571428571,0.1298570275567854,4.981311616451613,4.7461550500000005,4.9264705882352935,4.0,3.794304162342903,1.3757142857143043,11.153187453678512,4.144891803278688,4.738951465201465,3.314705882352942,29.580496788024902,32.7273063659668,-0.8579789400100708,0.045669861137866904,16.003425121307373,0.7370968461036682,0.06997058913111681,25.727537155151367,17.98173999786377,1.334425449371338,0.011108033824712,0.06425163894891735,0.00340136054421765,771.8300695762177,263.0412114845938,1836.8096885813147,6.271854199727642,2079.1533002184324,0.43122333679234404,0.2941176470588235,0.9023899747374025,0.7293753570748434,11.5,132.5,0.01187593681540405,0.16395072160213264,0.778255233895257,6.705986972520573,15.435000000000219
85,0.038964303670185996,0.10256410256410256,0.0387129210658622,0.1133735545500251,0.9118181818181819,0.04638009049773755,0.15082956259426844,0.7571428571428571,0.2013574660633484,1.6881818181818184,0.6935290353543433,0.11437908496732024,0.5921428571428571,0.1253142282554047,4.623525534162896,4.324379962962963,5.101690909090909,10.5,3.793740573152338,0.8093750000000113,11.795593324681807,3.9246339362618436,4.563344696969696,3.2303363636363636,30.868314743041992,32.94078731536865,-1.1135609149932861,0.041150495409965446,14.443318367004395,1.139406681060791,0.15510635823011396,5.829548358917236,4.161571979522705,1.4063631892204285,0.09914071857929224,0.09582314640283579,0.0086726998491704,584.4277337267197,290.62556022408967,880.5151871657755,6.9909612280420355,1623.5353144288315,0.3677727501256912,0.12545454545454546,0.9343611111111125,0.798405455022292,7.0,193.5,0.0152086475615887,0.0780924401325453,0.936848631845073,7.575460132013952,5.745000000000081
86,0.05265486725663715,0.14359708485163974,0.024674648620510102,0.03939354502863085,0.33994197292069633,0.05374804789172305,0.2014055179593961,0.8084538026398491,0.2492581988547631,2.1581237911025144,0.834464340440436,0.0729307652264445,0.29384035197988684,0.11669703279541901,4.60688933743687,4.569933472834736,4.713808027079305,11.0,3.906547489997438,0.6512307692307786,13.80172783626865,4.062363013698628,4.539406318082792,3.3372579051383395,32.782182693481445,34.214956283569336,-0.9102029204368591,0.04437001794576639,19.779144287109375,0.9657072722911835,0.14214219525456423,18.840944290161133,17.131232261657715,1.224614143371582,0.0066265028435736,0.0545324776321649,0.033289315489682,714.3363063173989,428.61476832509675,1381.016934046346,7.3551793245265475,1439.1252040582172,0.4267048412285268,0.16320116054158607,0.894507575757576,0.757452636968767,14.0,394.0,0.0181195839985283,0.08224689484119994,0.9445650002779273,8.207008591109913,9.24000000000013
88,0.03398117589536725,0.14154748808214151,0.021024324654687652,0.0426292629262926,0.33850931677018636,0.0778633418897445,0.18851607382960517,0.7840487546369899,0.24043515462657372,2.0186335403726705,0.7511244377811095,0.10383816159393715,0.4319024907260201,0.12296785234078961,4.7975036431419475,4.934355906666667,4.511713762939959,5.0,3.8194597237501524,0.8843750000000068,11.906149865316918,4.045249202551834,4.553594444444444,3.3363768115942034,27.429282188415527,29.390443801879883,-1.0615634322166443,0.04499468393623825,23.042847633361816,0.7977235913276672,0.06230721250176425,13.215042114257812,11.139948844909668,1.3548632264137268,0.038178436458110754,0.05661424621939655,0.0129874098520963,766.7637817106421,237.24355590885006,1799.4335241342915,6.637816150176704,1671.7446141009405,0.3973841828627307,0.3188405797101449,0.9172288258999644,0.7502194793341739,7.0,182.0,0.00864808703092525,0.10197859425677874,0.9097345055166719,9.101163167507785,6.180000000000046
89,0.042045306317665954,0.1558763424496717,0.039523457541632195,0.0581764424540197,0.5573122529644269,0.03287099439106045,0.1653550154354537,0.7029156816390859,0.23522761859211266,2.2490118577075098,0.7799972447995591,0.1006782903604504,0.43538219070133966,0.10496108526457665,4.884956923124422,5.0394292415458946,4.686717391304347,5.5,4.108333333333333,0.8672727272727402,10.850461454338994,4.154289904291449,4.5415780998389685,3.459891304347826,24.12026596069336,26.47768497467041,-0.8754616677761078,0.0427640434354543,24.81871223449707,0.703354150056839,0.07319245114922521,16.164653778076172,11.395053386688232,1.4269120693206787,0.0369939692318439,0.01533968467265365,0.0141534391534391,389.7927229225023,156.12744325468566,964.0417732310316,7.363932359029535,2151.974083861356,0.39836514631070913,0.0869565217391304,0.9353912256897339,0.8031074434109615,14.5,159.0,0.03518518518518515,0.16567709534118,0.8558989778921148,6.745602820103619,12.690000000000184
90,0.0294175586052925,0.14344343029745876,0.01152406592685005,0.03851204937947335,0.25816993464052285,0.0294175586052925,0.20864797425963616,0.8085858585858585,0.2567141637664981,1.8970588235294117,0.8554652213188798,0.08854816468579679,0.3611111111111111,0.1449537067437126,4.580146490760869,4.639623225396826,4.554754901960784,3.0,4.025018057653162,0.8552142857142926,10.820968793147898,4.16009420289855,4.61747619047619,3.6220751633986934,34.313650131225586,35.3248233795166,-1.0528730750083923,0.03214095346629615,19.068771362304688,1.350702166557312,0.12922005355358118,-3.917851448059082,-1.9697015285491946,1.2483618855476377,0.07019951194524765,0.0993799082934856,0.0178934926784424,710.1742007672633,148.57531901649548,1389.1833269255417,6.463181194364669,1828.0763586398443,0.4413947074660187,0.25816993464052285,0.9121007371007375,0.7629136029411767,8.5,127.0,0.01030927835051545,0.1490316724301028,0.8731201366070294,8.252202926337805,7.350000000000062
91,0.0051546391752577,0.14751878385462164,0.0093919273108509,0.0581862659444347,0.419047619047619,0.0427223484186615,0.2114275729512493,0.791304347826087,0.2668617857766905,1.9880952380952381,0.74481658692185,0.09300192206884494,0.3527950310559006,0.13572427048750652,4.900232129934212,5.048678324769433,4.560547619047618,4.0,3.861944777911164,0.9358026315789633,10.634271766401689,4.100013997760358,4.636501358695652,3.187666666666667,17.833343505859375,20.03788471221924,-0.694331705570221,0.0440154559910297,21.19413471221924,0.5576852858066559,0.08462380245327945,25.056583404541016,14.782774448394775,1.5820634365081787,-0.0041356921428814,-0.00164771871641275,0.027911164465786252,877.8778164774683,158.46912862641761,2152.9060690943047,6.060235376225929,1736.9067229889374,0.4077406954394548,0.34285714285714286,0.906317671092952,0.791489533011272,19.5,108.5,0.027911164465786252,0.28467380417553995,0.733330288146363,5.6090809011501594,18.210000000000306
92,0.02055322128851535,0.1207282913165266,0.016876750700280052,0.0759453781512605,0.5368421052631578,0.0253151260504201,0.18757002801120445,0.7188149688149688,0.25983893557422966,1.8403508771929826,0.796497175141243,0.09541316526610641,0.36798336798336795,0.14128151260504196,4.7548868181445005,4.769774077777777,4.633508771929824,4.0,4.1485674353598885,1.062000000000015,10.632207688220294,4.027666535277888,4.525935550935552,3.266,23.79494857788086,25.10791015625,-0.8704014420509338,0.03753639385104175,19.928242683410645,0.6305945217609406,0.061034591868519755,12.79835844039917,9.35315990447998,1.4264084100723267,0.04012741893529885,0.04796329326927655,0.0141509433962264,719.2377787273101,210.86002119766823,1605.7626074991401,6.556297767665397,1916.0528347331033,0.42643557422969186,0.2578947368421053,0.9273318605792834,0.7848954504614878,16.5,120.5,0.02257162823200555,0.21957129260788416,0.7716336734201574,6.2713661102386205,16.725000000000236
93,0.0258040602189781,0.1102018704379562,0.06307025547445255,0.0453353102189781,0.42272727272727273,0.04168567518248175,0.18262431569343066,0.7469635627530364,0.2433280109489051,2.3772727272727274,0.9237965104057179,0.10136291058394159,0.4524291497975709,0.115961450729927,4.387154912414966,4.393323254054054,4.184497607655502,3.0,4.07042655109489,1.0027380952381098,10.836384203645531,4.208026960784315,4.661418918918919,3.540023923444976,25.49653434753418,28.478154182434082,-0.7799121141433716,0.05800324305891985,24.54207706451416,0.7259736061096191,0.0098736390937119,4.483205556869507,1.893163800239563,1.7957059741020203,0.07885788008570666,0.07752751931548116,0.04117244525547445,569.8929257977702,197.2948412213118,1333.411295618726,6.8070953968824135,1669.1660007505156,0.38874315693430656,0.1409090909090909,0.9224133403361351,0.792101571268238,12.5,132.5,0.04456546532846715,0.1894569516838564,0.82779749362318,7.835431222505637,11.190000000000152
97,0.041940789473684195,0.0819627192982456,0.0297423245614035,0.0658580043859649,0.3795454545454545,0.0716831140350877,0.1687911184210526,0.7575757575757576,0.2253974780701754,1.3,0.9041231992051664,0.0902549342105263,0.4015151515151515,0.173656798245614,4.6676030087719305,4.459145664772727,4.786863636363636,4.0,4.260964912280702,1.2915000000000232,10.588917822734304,4.063952850877194,4.636619318181818,3.5596590909090904,24.760294914245605,26.94039821624756,-0.8579425811767578,0.02704409882426255,31.836973190307617,0.5717096030712128,0.07710371538996694,28.085819244384766,18.054892539978027,1.0019559264183044,0.026067337952554198,0.0357334334403276,0.0078125,614.3184017027864,183.88839683600713,1272.6855169340465,6.678366608241263,1605.4491502349883,0.4453810307017544,0.16818181818181815,0.9303921568627456,0.8000554565260446,12.5,121.0,0.0629111842105263,0.20059630067321585,0.75188731800369,7.533101780948566,15.54000000000027
99,0.0238095238095238,0.1566348058210626,0.05252734004994395,0.0423232584172909,0.4083333333333333,0.02966503056918965,0.19452337897184185,0.7546052631578948,0.2563075863256695,2.6166666666666667,0.8081575246132209,0.11138379402393861,0.43684210526315786,0.10410746577111851,4.485294191033138,4.371816772247361,4.746416666666667,2.0,3.9282415326719127,1.2192857142857338,10.273516514194508,4.270689655172413,4.682008547008547,3.5185833333333334,30.604268074035645,32.38280487060547,-0.6494044065475464,0.0460387952625751,21.580244064331055,0.5209353715181351,0.0656603872776031,24.489376068115234,14.081260681152344,1.2156535983085632,0.010581424459814949,0.0251199575141072,0.00970749230242895,535.1773192327778,256.6452069716776,1134.8078431372548,6.632934152445294,2345.4856836592717,0.39055368983036254,0.1833333333333333,0.9407605344295994,0.815585434173669,15.0,113.5,0.05486657543619565,0.2196442368096121,0.7396247770613464,6.126902349851855,16.665000000000262
101,0.02688860435339305,0.11838454972257785,0.028329065300896197,0.07362355953905245,0.5529411764705883,0.04332052923602215,0.17018779342723,0.7704081632653061,0.2210840802390098,1.6401960784313725,0.7413718723037102,0.13428297055057614,0.6045918367346939,0.13481647460520696,5.2114113394829324,4.975874898809524,5.238990196078432,2.5,3.9636683738796417,1.0837500000000215,11.323986179952183,4.030510793172692,4.570416666666667,3.389558823529412,31.14026165008545,32.87981414794922,-0.783141165971756,0.028007626533508252,24.510791778564453,0.71588534116745,0.05182776786386965,8.780881881713867,5.764357089996338,1.0222030282020569,0.08526849746704095,0.08262197300791735,0.0146180110968843,560.4724556489264,197.58813525410164,1174.2773164167625,7.128792759696156,1839.5556903199476,0.38657703798548865,0.17549019607843136,0.9323888091822106,0.8112679400590967,18.0,172.5,0.0174989329918907,0.1890786843941373,0.7946689002019182,6.786922447986424,19.530000000000385
102,0.03450500933944635,0.10319239259636606,0.04476141959585665,0.06462896926473084,0.4237037037037037,0.0396332144676515,0.12733910680930544,0.6575091575091575,0.19271523178807945,1.2822222222222224,0.8454114655570967,0.1475292919001528,0.7623626373626373,0.15201222618441157,4.808258356321839,4.456579060150376,5.329940740740741,6.5,3.95195681511471,0.7549080882353059,11.201254398870617,3.8649880268199244,4.541616541353383,3.2073111111111112,26.189486503601074,27.70716667175293,-0.9493090510368348,0.03827584907412525,21.10542869567871,0.8981046676635742,0.1258881017565727,22.46267032623291,18.379223823547363,1.3352216482162476,0.06287560798227784,0.07163107395172115,0.038798920377867696,606.9508864848624,210.88154209052038,1011.6737400145244,7.488504625770782,1525.3724404678997,0.38254372559008315,0.1311111111111111,0.9313519813519819,0.835792764554151,16.5,173.5,0.0475539811066126,0.18798427983377664,0.8562371002093564,7.188527189471658,12.495000000000196
103,0.02027027027027025,0.12499999999999994,0.0472972972972973,0.0472972972972973,0.4175438596491228,0.0371621621621621,0.18918918918918914,0.7559523809523809,0.24999999999999994,2.2421052631578946,0.805952380952381,0.1148648648648648,0.47544642857142855,0.1148648648648648,5.0878791237816765,5.099488648790322,5.157228070175439,5.0,3.872522522522522,0.7550000000000104,10.95043707069853,4.11178526645768,4.543540396341463,3.4230701754385966,19.52786350250244,25.55180549621582,-1.3659292459487915,0.09481929242610926,12.67773723602295,0.6792769134044647,0.06556412205100054,29.862516403198242,28.15797996520996,2.1924049854278564,0.11212503537535665,0.09050373733043665,0.03360360360360355,536.9211124203148,155.64058123249305,1225.77306501548,7.167163258853703,1789.9090021466254,0.3885135135135135,0.1385964912280701,0.9047221797030467,0.7992939324490124,5.0,149.0,0.036846846846846804,0.07234337470757796,0.9476200577983633,7.7456736805486965,3.6150000000000495
104,0.0251798561151079,0.15031253685576124,0.0362464127059008,0.07221763572748355,0.7041666666666666,0.02905216810158425,0.1947556708731375,0.7852941176470589,0.24725793135983015,2.6375,0.7238901869158878,0.09680779966190975,0.4,0.09853756339190935,4.751209726827096,4.661381097701149,4.785895833333333,3.5,3.825598217078511,0.7958928571428661,11.384234433618921,4.267437405731524,4.64975172413793,3.6258125,29.416610717773438,32.18230628967285,-0.8716548085212708,0.05837625265121455,13.565585136413574,0.67563596367836,0.02786476910114285,4.303353309631348,2.411053776741028,1.3894354701042175,0.0336743760854005,0.039043201133608804,0.01622614951517045,398.2674583202264,224.8935489002904,833.3156454248367,6.831879114211791,1633.9045534805223,0.3809018359083225,0.12916666666666665,0.9185494505494511,0.791353861192571,13.0,161.5,0.0243001251172974,0.17716355328977934,0.8583637643578605,7.661413934491212,10.365000000000121
105,0.01165983120360635,0.1322577365013727,0.00859234654102965,0.058909263464732395,0.3739130434782608,0.0408094092126224,0.1874894078568281,0.8255347593582887,0.2258414398535742,1.5231884057971015,0.7116683217477656,0.12580076602379414,0.5655080213903743,0.15556045147951053,4.4953682118566185,4.556172498546511,4.346050724637681,1.5,3.758747387581743,0.600282131661446,11.704752377172863,4.061204751131222,4.596412966878084,3.4184855072463773,20.52733325958252,25.174415588378906,-0.9034001231193542,0.054450349882244994,-3.1004207730293274,0.8769258260726929,0.0678864903748035,29.76270866394043,30.465810775756836,1.8895447850227356,-0.04188323207199565,0.0176543854176998,0.020191464976741,697.5212980214711,177.88012823170146,1427.7283319124754,6.7078429732558575,1571.0442484744544,0.3961292071992679,0.15362318840579706,0.9204301478867964,0.7644465580593762,20.0,172.5,0.015017191397559401,0.20494262451637763,0.8773657139863273,6.575960892158205,11.910000000000089
107,0.041551724137931,0.1252758620689655,0.0329310344827586,0.058793103448275846,0.43137254901960786,0.0372413793103448,0.1803448275862069,0.7727272727272727,0.22682758620689655,1.7470588235294118,0.8553503787878788,0.1003448275862069,0.46969696969696967,0.1332758620689655,5.363913503496503,5.224572890625,5.020509803921569,3.5,3.905094017094017,0.9406250000000074,10.40524195533041,3.754648370497428,4.450075757575757,3.0510392156862745,29.95573902130127,32.20531463623047,-0.9735888838768005,0.038972707465290954,14.911867618560791,0.9120779633522034,0.0222269585356116,17.96900463104248,13.411190032958984,1.3865296840667725,0.02968099806457755,0.1040055379271507,0.0208205128205128,708.1256474287827,170.4001782531194,1673.1942329873127,7.005878258065776,2338.330935961196,0.4059655172413793,0.22549019607843135,0.9199872286079187,0.7810921717171715,10.0,121.0,0.0245470085470085,0.15052728705939716,0.8614429783400341,6.613821190891023,9.13500000000008
